cuisine,cooking-technique,course,x,y,name,id
american,baking,Main Dishes,0.38459,0.27336,1-2-3 Jambalaya,1-2-3-Jambalaya-1440919
american,baking,Side Dishes,-0.48988,-0.32034,Acorn Squash With Maple Apple Stuffing,Acorn-Squash-With-Maple-Apple-Stuffing-Recipezaar
american,baking,Side Dishes,0.39217,0.04199,All-American Squash Casserole With Crispy Potato Chip Topping,All_american-Squash-Casserole-With-Crispy-Potato-Chip-Topping-My-Recipes
american,baking,Desserts,-0.41656,-0.56032,Almond-Peach Crisp,Almond-Peach-Crisp-MyRecipes-249225
american,baking,Breads,0.33904,-0.36908,Amaranth Maple Cornbread,Amaranth-Maple-Cornbread-Recipezaar
american,baking,Main Dishes,-0.45469,-0.22849,American Shepherd's Pie,American-Shepherd_s-Pie-Allrecipes
american,baking,Breads,-0.361,-0.65986,Apple Bread,Apple-Bread-My-Recipes
american,baking,Desserts,-0.5185,-0.34521,Apple-Cranberry Cobbler,Apple-Cranberry-Cobbler-MyRecipes-218990
american,baking,Breads,0.24091,-0.4054,Apple-Ginger Muffins,Apple-Ginger-Muffins-MyRecipes-249644
american,baking,Desserts,-0.3078,-0.54167,Apple Pie with Cheddar Crust,Apple-Pie-with-Cheddar-Crust-Epicurious-54576
american,baking,Desserts,-0.36607,-0.61652,Apple Tart,Apple-Tart-MyRecipes-269160
american,baking,Desserts,-0.27016,-0.49576,Apple-Blueberry Cream Puff Sundaes,Apple_blueberry-Cream-Puff-Sundaes-My-Recipes
american,baking,Desserts,-0.047241,-0.56378,Apple-Oat Upside-Down Cake,Apple_oat-Upside_down-Cake-My-Recipes
american,baking,Main Dishes,-0.12053,-0.37129,Apple-Rosemary Roasted Turkey,Apple_rosemary-Roasted-Turkey-Recipezaar
american,baking,Desserts,-0.41652,-0.48552,Apricot Kugen,Apricot-Kugen-My-Recipes
american,baking,Desserts,0.3093,-0.45471,Apricot-Cheese Crescents,Apricot_cheese-Crescents-My-Recipes
american,baking,Appetizers,0.26945,0.31011,Artichoke Dip,Artichoke-Dip-Recipezaar_32
american,baking,Side Dishes,0.087857,-0.1304,Asparagus Casserole,Asparagus-Casserole-My-Recipes
american,baking,Desserts,-0.28735,-0.65582,Autumn-Apple Strudel,Autumn_apple-Strudel-My-Recipes
american,baking,Lunch|Appetizers,0.43579,0.40035,Bacon and Cheddar Toasts,Bacon-And-Cheddar-Toasts-Epicurious
american,baking,Side Dishes,-0.57647,0.011701,Bacon Zucchini and Cornbread Bake,Bacon_-Zucchini_-And-Cornbread-Bake-My-Recipes
american,baking,Side Dishes,0.054232,0.58843,Baked Beans Quintet,Baked-Beans-Quintet-Recipezaar
american,baking,Breakfast and Brunch,-0.36072,0.14989,Baked Cheese Grits,Baked-Cheese-Grits-Recipezaar
american,baking,Breakfast and Brunch,0.68709,-0.27322,Baked Eggs With Fresh Herbs and Goat Cheese,Baked-Eggs-With-Fresh-Herbs-And-Goat-Cheese-Recipezaar
american,baking,Side Dishes,0.69606,-0.13527,Baked Grits and Greens,Baked-Grits-and-Greens-MyRecipes-214197
american,baking,Side Dishes,0.053984,0.17781,Baked Macaroni with Spinach,Baked-Macaroni-With-Spinach-My-Recipes
american,baking,Lunch|Appetizers,0.58375,0.75854,Baked Pimiento Cheese,Baked-Pimiento-Cheese-Recipezaar
american,baking,Side Dishes,-0.68392,0.15771,Baked Sweet Onions,Baked-Sweet-Onions-My-Recipes
american,baking,Main Dishes,-0.49809,0.23559,Baked Ziti With Vegetables and Mushrooms,Baked-Ziti-With-Vegetables-And-Mushrooms-Recipezaar
american,baking,Breads|Desserts,-0.21155,-0.58282,Banana Bread with Nutella Streusel,Banana-Bread-with-Nutella-Streusel-1333825
american,baking,Desserts,-0.25387,-0.63768,Banana Layer Cake With Cream Cheese Frosting,Banana-Layer-Cake-With-Cream-Cheese-Frosting-Food_com-134126
american,baking,Desserts,-0.22352,-0.60692,Bananas Foster Bread Pudding,Bananas-Foster-Bread-Pudding-My-Recipes
american,baking,Appetizers,0.12155,0.032658,Barbecue Bean Dip,Barbecue-Bean-Dip-My-Recipes
american,baking,Side Dishes,0.43663,0.20589,Barbecue Scalloped Potatoes,Barbecue-Scalloped-Potatoes-My-Recipes
american,baking,Main Dishes,0.146,0.02739,Barbecued Chicken Pizza,Barbecued-Chicken-Pizza-My-Recipes
american,baking,Lunch|Side Dishes,-0.012419,-0.056854,Barbecue-Flavored Onion Rings (Baked),Barbecue_flavored-Onion-Rings-_baked_-Recipezaar
american,baking,Breads,0.20464,-0.35891,Basil Pesto-cheese Grits Bread,Basil-Pesto_cheese-Grits-Bread-My-Recipes
american,baking,Main Dishes,0.59537,0.4596,Beef Tenderloin With Henry Bain Sauce,Beef-Tenderloin-With-Henry-Bain-Sauce-Recipezaar_1
american,baking,Main Dishes,0.71282,0.12898,Benne Seed Chicken,Benne-Seed-Chicken-My-Recipes_1
american,baking,Desserts,-0.44726,-0.35588,Berry Streusel Pie,Berry-Streusel-Pie-Food_com-167528
american,baking,Desserts,-0.52016,-0.32245,Black and Blue Cobbler,Black-and-Blue-Cobbler-1207147
american,baking,Afternoon Tea|Desserts,-0.063318,-0.56729,Black Bottom Cheesecake Cups,Black-Bottom-Cheesecake-Cups-Food_com-190109
american,baking,Desserts,-0.47527,-0.44851,Blackberry Apple Pie,Blackberry-Apple-Pie-TasteOfHome
american,baking,Desserts,-0.45451,-0.41015,Blackberry Peach Cobbler,Blackberry-Peach-Cobbler-Epicurious
american,baking,Afternoon Tea|Desserts,-0.50188,-0.43063,Blackberry-Lemon Bars,Blackberry_lemon-Bars-My-Recipes
american,baking,Side Dishes,0.62012,0.33283,Blue Cheese Cornbread Dressing/ Stuffing,Blue-Cheese-Cornbread-Dressing_-Stuffing-Food_com-152096
american,baking,Desserts,0.6513,-0.29198,Blue Cheese-Walnut Wafers,Blue-Cheese_walnut-Wafers-My-Recipes
american,baking,Breads|Breakfast and Brunch,0.52085,-0.3532,Blueberry Biscuits,Blueberry-Biscuits-My-Recipes
american,baking,Afternoon Tea|Breads,-0.04392,-0.57189,Blueberry-Lemon Muffins,Blueberry-Lemon-Muffins-1202353
american,baking,Breads|Breakfast and Brunch,0.048565,-0.46032,Blueberry Power Muffins With Almond Streusel,Blueberry-Power-Muffins-With-Almond-Streusel-Food_com-122188
american,baking,Breads|Breakfast and Brunch|Desserts,0.15865,-0.50041,Blueberry-Almond Coffeecake,Blueberry_almond-Coffeecake-My-Recipes
american,baking,Breads|Breakfast and Brunch,0.0039139,-0.47241,Blueberry-Streusel Muffins,Blueberry_streusel-Muffins-My-Recipes_1
american,baking,Side Dishes,0.42394,-0.1644,Boston Baked Beans,Boston-Baked-Beans-Recipezaar_15
american,baking,Desserts,0.33947,-0.56592,Bourbon Fudge Brownies,Bourbon-Fudge-Brownies-My-Recipes
american,baking,Side Dishes,-0.48746,-0.40359,Bourbon-Sweet Potato Stacks,Bourbon_sweet-Potato-Stacks-My-Recipes
american,baking,Breads,-0.19101,-0.59346,Bread of the Dead,Bread-Of-The-Dead-My-Recipes
american,baking,Breakfast and Brunch,0.54956,-0.17312,Brie-and-Sausage Breakfast Casserole,Brie-and-Sausage-Breakfast-Casserole-1440882
american,baking,Side Dishes,-0.2923,0.024768,Broccoli and Cheese Stuffed Potatoes,Broccoli-And-Cheese-Stuffed-Potatoes-Recipezaar
american,baking,Side Dishes,0.40438,0.38012,Brown Sugar Baked Beans,Brown-Sugar-Baked-Beans-Recipezaar_1
american,baking,Desserts,-0.033579,-0.69108,Brownie Cheesecake,Brownie-Cheesecake-Recipezaar_3
american,baking,Desserts,0.26851,-0.57929,Bunny,Bunny-1368775
american,baking,Breads,0.33601,-0.23385,Buttermilk Biscuits,Buttermilk-Biscuits-My-Recipes_2
american,baking,Desserts,-0.24002,-0.59899,Buttermilk Peach Pudding,Buttermilk-Peach-Pudding-MyRecipes-241997
american,baking,Lunch,0.00207,-0.19354,Butternut Squash Empanadas,Butternut-Squash-Empanadas-My-Recipes
american,baking,Breads,0.65676,-0.15611,Cajun Bread Knots,Cajun-Bread-Knots-My-Recipes
american,baking,Main Dishes,-0.16231,0.51027,Cajun Shrimp Casserole,Cajun-Shrimp-Casserole-1076682
american,baking,Side Dishes,-0.27427,-0.080811,California Baked Potatoes,California-Baked-Potatoes-Recipezaar
american,baking,Soups,-0.34833,-0.29297,Canadian Cheese Soup with Pumpernickel Croutons,Canadian-Cheese-Soup-With-Pumpernickel-Croutons-My-Recipes
american,baking,Desserts,0.57064,-0.46916,Cappuccino Cheesecake With Fudge Sauce,Cappuccino-Cheesecake-With-Fudge-Sauce-Recipezaar
american,baking,Desserts,-0.10167,-0.73115,Caramel-Cloaked Chocolate Hazelnut Torte,Caramel-Cloaked-Chocolate-Hazelnut-Torte-Food_com-132237
american,baking,Side Dishes|Main Dishes,0.7427,-0.19696,Caramelized Onion Macaroni and Cheese,Caramelized-Onion-Macaroni-And-Cheese-My-Recipes
american,baking,Main Dishes,0.26618,0.037035,Carol Fay's Famous Meatloaf,Carol-Fay_s-Famous-Meatloaf-Food_com-162671
american,baking,Desserts,-0.36233,-0.45841,Carrot Cake With Cream Cheese Icing,Carrot-Cake-With-Cream-Cheese-Icing-Food_com-108527
american,baking,Afternoon Tea|Desserts,0.67149,-0.3826,Cashew Stars,Cashew-Stars-My-Recipes
american,baking,Side Dishes,-0.035883,0.71123,Cauliflower Cheddar Gratin with Horseradish Crumbs,Cauliflower-Cheddar-Gratin-With-Horseradish-Crumbs-Epicurious
american,baking,Appetizers,0.75259,-0.09393,Cheddar-Pecan Shortbread Leaves,Cheddar-Pecan-Shortbread-Leaves-MyRecipes-240987
american,baking,Main Dishes|Breakfast and Brunch,0.13645,-0.40356,Cheese Grits with Chicken Sausage and Shiitake Mushrooms,Cheese-Grits-with-Chicken-Sausage-and-Shiitake-Mushrooms-1440977
american,baking,Side Dishes,0.55848,0.051095,Cheesy Hash Brown Casserole,Cheesy-Hash-Brown-Casserole-My-Recipes
american,baking,Desserts,-0.40279,-0.49815,Cherry Blueberry Pie,Cherry-Blueberry-Pie-Food_com-163358
american,baking,Side Dishes,0.18827,0.053841,Chestnut-and-Sausage Stuffing,Chestnut-and-Sausage-Stuffing-1449577
american,baking,Main Dishes,0.094447,-0.05847,Chicken and Artichokes,Chicken-And-Artichokes-My-Recipes
american,baking,Main Dishes,0.56661,-0.098066,Chicken-Chile Cobbler With Smoked Sausage and Black-Eyed Peas,Chicken-Chile-Cobbler-With-Smoked-Sausage-and-Black-Eyed-Peas-Food_com-116161
american,baking,Main Dishes,-0.2318,-0.2898,Chicken Pot Pie,Chicken-Pot-Pie-1084912
american,baking,Salads,-0.44261,-0.076482,Chicken-Spinach-Strawberry Salad,Chicken_spinach_strawberry-Salad-My-Recipes
american,baking,Breads,0.31005,0.43731,Chili Corn Bread,Chili-Corn-Bread-My-Recipes
american,baking,Desserts,-0.074997,-0.53679,Chocolate-Caramel Trifle with Raspberries,Chocolate-Caramel-Trifle-with-Raspberries-1076675
american,baking,Desserts,0.26273,-0.6221,Chocolate Chip Cookies,Chocolate-Chip-Cookies-My-Recipes_2
american,baking,Desserts,0.13257,-0.37795,Chocolate Fire Cake,Chocolate-Fire-Cake-Food_com-75383
american,baking,Desserts,-0.30421,-0.55025,Chocolate Key Lime Cupcake Pies,Chocolate-Key-Lime-Cupcake-Pies-Food_com-75124
american,baking,Desserts,-0.044541,-0.55974,Chocolate Pumpkin Roll Cake,Chocolate-Pumpkin-Roll-Cake-Food_com-61733
american,baking,Desserts,-0.36529,-0.67154,Chocolate Spiderweb Cookies,Chocolate-Spiderweb-Cookies-My-Recipes
american,baking,Desserts,0.032573,-0.66282,Chocolate-Caramel Sheet Cake,Chocolate_caramel-Sheet-Cake-My-Recipes
american,baking,Desserts,-0.36673,-0.66848,Chocolate-Mint Cookies,Chocolate_mint-Cookies-My-Recipes
american,baking,Side Dishes,0.4316,0.32949,Chorizo Apple Stuffing,Chorizo-Apple-Stuffing-1440917
american,baking,Desserts,-0.040865,-0.56762,Chunky Apple Cake with Cream Cheese Frosting,Chunky-Apple-Cake-With-Cream-Cheese-Frosting-My-Recipes
american,baking,Main Dishes,-0.33401,-0.60358,Cider Pork Chops,Cider-Pork-Chops-MyRecipes-270079
american,baking,Breads|Breakfast and Brunch,-0.04708,-0.57258,Cinnamon Breakfast Rolls,Cinnamon-Breakfast-Rolls-MyRecipes-210224
american,baking,Breads|Breakfast and Brunch,0.18993,-0.56614,Cinnamon Streusel Buttermilk Coffee Cake,Cinnamon-Streusel-Buttermilk-Coffee-Cake-My-Recipes
american,baking,Breads,0.58041,-0.34269,Cinnamon-Pecan Coffee Cake,Cinnamon_pecan-Coffee-Cake-My-Recipes
american,baking,Main Dishes,-0.3825,0.46705,Clam Chowder-Spinach Pot Pie (6 Ww Pts),Clam-Chowder-Spinach-Pot-Pie-_6-Ww-Pts_-Food_com-74958
american,baking,Desserts,-0.55306,-0.19568,Classic Strawberry Shortcake,Classic-Strawberry-Shortcake-My-Recipes
american,baking,Desserts,-0.35644,-0.61249,Coconut Coffee Marbled Ice Cream Cake,Coconut-Coffee-Marbled-Ice-Cream-Cake-Epicurious-52731
american,baking,Desserts,0.27686,-0.62153,Coconut Macadamia Cookies,Coconut-Macadamia-Cookies-Recipezaar
american,baking,Breads,0.080849,-0.6115,Coffee Lovers' Coffee Cake,Coffee-Lovers_-Coffee-Cake-1075576
american,baking,Breads,0.44856,-0.27217,Corn and Zucchini Muffins,Corn-and-Zucchini-Muffins-MyRecipes-211402
american,baking,Breads,0.42952,-0.076546,Cornbread Bites,Cornbread-Bites-Recipezaar_1
american,baking,Breads,0.35441,0.35218,Cornbread Muffin Trees,Cornbread-Muffin-Trees-My-Recipes
american,baking,Main Dishes,0.42584,-0.13557,Cornbread-and-Crab-Stuffed Fish,Cornbread_and_crab_stuffed-Fish-My-Recipes
american,baking,Afternoon Tea|Desserts,-0.51318,-0.25096,Cornmeal Pi?on Shortcakes with Berries and Lime Cream,Cornmeal-Pinon-Shortcakes-with-Berries-and-Lime-Cream-548154
american,baking,Main Dishes,-0.074995,0.061559,Country Ham Gratin,Country-Ham-Gratin-My-Recipes
american,baking,Main Dishes,0.62089,0.36573,Crab Casserole,Crab-Casserole-Food_com-69085
american,baking,Main Dishes,0.68072,-0.07368,Crabmeat-Parmesan Quiche,Crabmeat_parmesan-Quiche-My-Recipes
american,baking,Desserts,-0.14463,-0.57518,Cranberry Apple Pie With Caramelized Walnuts,Cranberry-Apple-Pie-With-Caramelized-Walnuts-Food_com-61656
american,baking,Desserts,-0.42134,-0.5681,Cranberry Meringue Pie,Cranberry-Meringue-Pie-MyRecipes-208187
american,baking,Desserts,-0.36799,-0.64079,Cranberry Pear Cobbler,Cranberry-Pear-Cobbler-Recipezaar
american,baking,Afternoon Tea|Breads|Breakfast and Brunch,-0.1988,-0.41663,Cranberry Upside-Down Coffee Cake,Cranberry-Upside-Down-Coffee-Cake-1449585
american,baking,Desserts,-0.3987,-0.48067,Cranberry-Apple Cobbler with Cinnamon Biscuits,Cranberry_apple-Cobbler-With-Cinnamon-Biscuits-My-Recipes
american,baking,Desserts,-0.54733,-0.30469,Cranberry-Pear Crisp,Cranberry_pear-Crisp-My-Recipes_1
american,baking,Desserts,-0.18815,-0.50137,Cran-Blueberry Cobbler,Cran_blueberry-Cobbler-My-Recipes
american,baking,Appetizers,0.19786,0.48334,Crawfish Stuffed Mushrooms,Crawfish-Stuffed-Mushrooms-Recipezaar
american,baking,Breads,0.0014167,-0.67583,Cream Cheese-Banana-Nut Bread,Cream-Cheese-Banana-Nut-Bread-Food_com-168161
american,baking,Breads,-0.25855,-0.64097,Cream Cheese Rolls,Cream-Cheese-Rolls-Food_com-164898
american,baking,Side Dishes,-0.26849,0.24293,Creamy Cheese-and-Chive Potatoes,Creamy-Cheese_and_chive-Potatoes-My-Recipes
american,baking,Desserts,-0.34531,-0.64689,Creamy Coco-Nana Pie,Creamy-Coco_nana-Pie-My-Recipes
american,baking,Main Dishes,0.30678,-0.16248,Creamy Shrimp And Scallop Casserole,Creamy-Shrimp-And-Scallop-Casserole-Recipezaar
american,baking,Desserts,-0.35015,-0.59378,Creole Banana Bread Puddings with Caramel Sauce,Creole-Banana-Bread-Puddings-With-Caramel-Sauce-My-Recipes
american,baking,Desserts,-0.26083,-0.64187,Crispy Almond Poppy's,Crispy-Almond-Poppy_s-Recipezaar
american,baking,Desserts,0.21721,-0.74415,Crumb Crust,Crumb-Crust-Epicurious_1
american,baking,Side Dishes,0.29648,0.30327,Curried Cauliflower Bake,Curried-Cauliflower-Bake-My-Recipes
american,baking,Breads,-0.0096586,-0.64855,Date Bread,Date-Bread-My-Recipes
american,baking,Main Dishes,0.060582,0.3873,Day-After-the-Holiday Casserole,Day_after_the_holiday-Casserole-My-Recipes
american,baking,Lunch|Main Dishes,0.72885,-0.027518,Deluxe Macaroni and Cheese My Way,Deluxe-Macaroni-And-Cheese-My-Way-Recipezaar
american,baking,Breads,0.48528,-0.32472,Dog Biscuits,Dog-Biscuits-Epicurious
american,baking,Desserts,-0.093871,-0.43304,Double Chocolate-Orange Cupcakes W/ Orange Buttercream Frosting,Double-Chocolate-Orange-Cupcakes-W_-Orange-Buttercream-Frosting-Food_com-134960
american,baking,Desserts,-0.35284,-0.667,Double-Banana Pound Cake,Double_banana-Pound-Cake-Recipezaar
american,baking,Desserts,-0.50923,-0.43088,Double-Lemon Raspberry Cheesecake,Double_lemon-Raspberry-Cheesecake-My-Recipes
american,baking,Main Dishes,-0.52623,-0.28959,Duck a La Framboise,Duck-a-La-Framboise-Food_com-145023
american,baking,Snacks|Lunch|Desserts,0.62039,-0.58485,Easy Caramel Corn,Easy-Caramel-Corn-Recipezaar
american,baking,Desserts,-0.58375,-0.49623,Easy Rhubarb Compote,Easy-Rhubarb-Compote-My-Recipes
american,baking,Desserts,-0.069417,-0.61434,Elegant Pumpkin-Walnut Layered Pie,Elegant-Pumpkin-Walnut-Layered-Pie-1075262
american,baking,Side Dishes,-0.1869,-0.019751,Escalloped Potatoes,Escalloped-Potatoes-My-Recipes
american,baking,Condiments and Sauces,-0.45269,-0.47338,Fall Fruit Chutney,Fall-Fruit-Chutney-My-Recipes
american,baking,Appetizers,0.25655,0.74823,Fiesta Dip,Fiesta-Dip-My-Recipes_1
american,baking,Main Dishes,-0.44911,0.15234,Fish Tacos with Tomatillo Salsa,Fish-Tacos-with-Tomatillo-Salsa-MyRecipes-268880
american,baking,Side Dishes,-0.040002,-0.18319,Florentine Potato Gratin,Florentine-Potato-Gratin-My-Recipes
american,baking,Desserts,-0.10632,-0.64193,Fresh Apple Cake,Fresh-Apple-Cake-1070098
american,baking,Main Dishes,0.18612,-0.32378,Fresh Herb-Coated Beef Tenderloin Steaks With Mushroom Gravy,Fresh-Herb-Coated-Beef-Tenderloin-Steaks-With-Mushroom-Gravy-Food_com-60524
american,baking,Side Dishes,0.42327,0.063762,Fried Pecan Okra,Fried-Pecan-Okra-My-Recipes
american,baking,Desserts,0.20333,-0.53657,Frosted Sugar Cookies,Frosted-Sugar-Cookies-MyRecipes-205880
american,baking,Desserts,-0.62338,-0.18847,Fruit Crisp,Fruit-Crisp-My-Recipes
american,baking,Desserts,0.21009,-0.39043,Fruit-and-Oat Jumbles,Fruit_and_oat-Jumbles-My-Recipes
american,baking,Desserts,-0.3521,-0.62621,Fudge-Banana Pudding,Fudge_banana-Pudding-My-Recipes
american,baking,Salads,0.13134,-0.13637,Garden Herb Salad With Roasted Shallot Vinaigrette,Garden-Herb-Salad-With-Roasted-Shallot-Vinaigrette-Recipezaar
american,baking,Side Dishes,0.019854,0.050829,Garlic-Scallion Potato Cakes,Garlic_scallion-Potato-Cakes-My-Recipes
american,baking,Desserts,-0.23423,-0.60896,Ginger Cake,Ginger-Cake-Epicurious
american,baking,Desserts,0.09858,-0.56675,Gingerbread Boys,Gingerbread-Boys-My-Recipes
american,baking,Side Dishes,-0.46573,0.074985,Gingered Acorn Squash with Spiced Cranberry Sauce,Gingered-Acorn-Squash-With-Spiced-Cranberry-Sauce-My-Recipes
american,baking,Desserts,-0.19153,-0.73216,Gingersnap Spritz Straws,Gingersnap-Spritz-Straws-My-Recipes
american,baking,Main Dishes,-0.15794,-0.22435,Gin-Marinated Pheasant,Gin_marinated-Pheasant-My-Recipes
american,baking,Afternoon Tea|Desserts,-0.15094,-0.60719,Glazed Oatmeal Craisin Cookies,Glazed-Oatmeal-Craisin-Cookies-Food_com-155868
american,baking,Lunch|Salads,0.58079,-0.16504,Goat Cheese and Greens,Goat-Cheese-And-Greens-My-Recipes
american,baking,Main Dishes,-0.3941,-0.20771,Golden Lasagna,Golden-Lasagna-My-Recipes
american,baking,Main Dishes,0.64335,0.30608,Gonzales Meat Loaf,Gonzales-Meat-Loaf-My-Recipes
american,baking,Breakfast and Brunch|Desserts,-0.37455,-0.57617,Granola-Ginger Baked Pears,Granola_ginger-Baked-Pears-My-Recipes
american,baking,Main Dishes,-0.68879,0.62519,Green Chili Sole Casserole,Green-Chili-Sole-Casserole-My-Recipes
american,baking,Main Dishes,-0.46938,-0.43633,Grilled Chicken With Bourbon Peach Butter,Grilled-Chicken-With-Bourbon-Peach-Butter-Food_com-133574
american,baking,Desserts,-0.36274,-0.67191,Guava Swirled Cheesecake,Guava-Swirled-Cheesecake-Recipezaar
american,baking,Main Dishes,0.58069,0.005618,Ham Corn and Cheese Souffl¨¦,Ham_-Corn_-and-Cheese-Souffle-480353
american,baking,Breads,0.31054,-0.50773,Hawaiian Banana Bread,Hawaiian-Banana-Bread-Recipezaar_2
american,baking,Main Dishes,0.10491,0.10715,Hawaiian Stuffed Chicken Breasts,Hawaiian-Stuffed-Chicken-Breasts-My-Recipes
american,baking,Main Dishes,0.4786,0.58653,Healthy Chicken Enchiladas,Healthy-Chicken-Enchiladas-My-Recipes
american,baking,Main Dishes,0.16404,0.24321,Herbed Beef Roast With Tomato Gravy,Herbed-Beef-Roast-With-Tomato-Gravy-Food_com-166347
american,baking,Main Dishes,-0.35956,-0.08634,Herbed Meat Loaf with Sun-Dried Tomato Gravy,Herbed-Meat-Loaf-With-Sun_dried-Tomato-Gravy-My-Recipes
american,baking,Main Dishes,0.64535,0.33044,Herb-Roasted Pork Tenderloin,Herb_roasted-Pork-Tenderloin-My-Recipes
american,baking,Desserts,-0.18858,-0.645,Holiday Mincemeat Cheesecake,Holiday-Mincemeat-Cheesecake-My-Recipes
american,baking,Desserts,-0.42766,-0.51176,Honey Caramel Peach Pie,Honey-Caramel-Peach-Pie-Epicurious-54347
american,baking,Main Dishes,-0.12277,-0.43331,Honey-Pecan Crusted Chicken,Honey_pecan-Crusted-Chicken-My-Recipes
american,baking,Afternoon Tea|Breads|Breakfast and Brunch,-0.25576,-0.63379,Hot Cross Buns,Hot-Cross-Buns-MyRecipes-231797
american,baking,Side Dishes,-0.14579,-0.023752,Hot Pecan Peas,Hot-Pecan-Peas-My-Recipes
american,baking,Desserts,-0.52563,-0.32642,Island Rhubarb Crisp,Island-Rhubarb-Crisp-MyRecipes-215510
american,baking,Breads,0.01769,0.14149,Jalape?o and Corn Cornbread,Jalapeno-and-Corn-Cornbread-548406
american,baking,Desserts,-0.37432,-0.59037,Juicy Apple Cider Pie,Juicy-Apple-Cider-Pie-Food_com-162935
american,baking,Desserts,-0.30145,-0.26159,Kentucky Mincemeat Pie,Kentucky-Mincemeat-Pie-Recipezaar
american,baking,Desserts,-0.3118,-0.53133,Key Lime Pie,Key-Lime-Pie-My-Recipes
american,baking,Side Dishes,0.31455,0.15709,K.C. Baked Beans,K_c_-Baked-Beans-My-Recipes
american,baking,Desserts,-0.57694,-0.30097,Lavender Berry Crisp,Lavender-Berry-Crisp-My-Recipes
american,baking,Main Dishes,-0.46733,-0.11959,Lemon And Lime Citrus Wild Pacific Salmon,Lemon-And-Lime-Citrus-Wild-Pacific-Salmon-1022583
american,baking,Desserts,-0.55638,-0.33072,Lemon Buttermilk Tart - Bayona Restaurant New Orleans La,Lemon-Buttermilk-Tart---Bayona-Restaurant_-New-Orleans_-La-Food_com-103637
american,baking,Afternoon Tea|Desserts,0.065767,-0.65501,Lemon Coconut Cake with Whipped Cream Frosting,Lemon-Coconut-Cake-with-Whipped-Cream-Frosting-MyRecipes-244851
american,baking,Desserts,0.059956,-0.627,Lemon Icebox Cookies,Lemon-Icebox-Cookies-Food_com-123778
american,baking,Desserts,-0.42749,-0.33733,Lemon Pound Cake With Mint Berries and Cream,Lemon-Pound-Cake-With-Mint-Berries-and-Cream-Food_com-137824
american,baking,Desserts,-0.27999,-0.68742,Lemony Buttermilk Pie,Lemony-Buttermilk-Pie-Food_com-171758
american,baking,Side Dishes,-0.48993,-0.06173,Lemon-Buttered New Potatoes,Lemon_buttered-New-Potatoes-My-Recipes
american,baking,Lunch|Salads,0.3446,0.013079,Lemon-Tarragon Chicken Salad,Lemon_tarragon-Chicken-Salad-My-Recipes
american,baking,Desserts,-0.057968,-0.47783,Lime-Goat Cheese Cheesecakes,Lime_goat-Cheese-Cheesecakes-My-Recipes
american,baking,Breads,-0.25272,-0.63507,Low Fat Blueberry Coffee Cake,Low-Fat-Blueberry-Coffee-Cake-Recipezaar
american,baking,Afternoon Tea|Desserts,-0.1395,-0.60824,Luscious Lemonade Layer Cake,Luscious-Lemonade-Layer-Cake-Food_com-125758
american,baking,Side Dishes,0.53698,0.227,Macaroni and Cheese with Garlic Bread Crumbs Plain and Chipotle,Macaroni-and-Cheese-with-Garlic-Bread-Crumbs_-Plain-and-Chipotle-1056285
american,baking,Desserts,-0.055627,-0.50295,Mama's Pumpkin Pie,Mama_s-Pumpkin-Pie-My-Recipes
american,baking,Breads,0.5068,-0.40536,Maple and Walnut Quick Bread,Maple-And-Walnut-Quick-Bread-Recipezaar
american,baking,Breads,0.036795,-0.54144,Maple Cornbread With Pecans and Vanilla Currants,Maple-Cornbread-With-Pecans-And-Vanilla-Currants-Recipezaar
american,baking,Breads,0.54869,-0.2873,Maple Leaf Biscuits,Maple-Leaf-Biscuits-TasteOfHome_1
american,baking,Desserts,-0.2685,-0.68343,Maple Pudding Cake,Maple-Pudding-Cake-Epicurious
american,baking,Afternoon Tea|Desserts,-0.095199,-0.62973,Maple-Walnut Spice Cookies,Maple-Walnut-Spice-Cookies-1086628
american,baking,Desserts,0.71168,-0.45462,Maple-Pecan Cheesecake,Maple_pecan-Cheesecake-My-Recipes
american,baking,Desserts,-0.23715,-0.63691,Marbled Pumpkin Cheesecake,Marbled-Pumpkin-Cheesecake-My-Recipes
american,baking,Desserts,0.05066,-0.66428,Mascarpone Cheesecake,Mascarpone-Cheesecake-Food_com-114975
american,baking,Main Dishes,-0.12634,-0.39929,Mashed Potato-Stuffed Flank Steak,Mashed-Potato_stuffed-Flank-Steak-My-Recipes
american,baking,Main Dishes,0.46763,0.34147,Meat Loaves with Spaghetti Sauce,Meat-Loaves-With-Spaghetti-Sauce-My-Recipes
american,baking,Main Dishes,0.39863,0.35826,Meatloaf With Barbecue Glaze,Meatloaf-With-Barbecue-Glaze-792656
american,baking,Breakfast and Brunch,0.38305,0.72581,Mexican Cheese Grits,Mexican-Cheese-Grits-My-Recipes
american,baking,Lunch|Main Dishes,0.57887,0.087455,Mini-Cheeseburgers,Mini-Cheeseburgers-1112274
american,baking,Afternoon Tea|Desserts,0.37641,-0.31642,Mini Pumpkin-Molasses Cakes,Mini-Pumpkin-Molasses-Cakes-Food_com-117316
american,baking,Desserts,0.12727,-0.50074,Mint-Chocolate Drops,Mint_chocolate-Drops-My-Recipes
american,baking,Desserts,0.24851,-0.57795,Mississippi Mud Cookies,Mississippi-Mud-Cookies-Recipezaar
